account,date,daily_pnl,trades_count,win_rate,avg_trade_size,long_ratio,sentiment,frequency_segment,pnl_std,consistency_segment,profit_bucket,sentiment_encoded
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-09,378.027954,29,0.7586206896551724,352.76931034482755,0.3103448275862069,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,4.42722,6,0.3333333333333333,521.32,0.0,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-11,314.918282,17,0.4117647058823529,456.26176470588234,0.29411764705882354,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-12,117.09923500000001,5,0.8,661.658,0.6,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-13,534.854304,47,0.574468085106383,383.71595744680855,0.23404255319148937,Neutral,Frequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-14,-10.630689999999959,47,0.6808510638297872,315.5821276595745,0.2553191489361702,Neutral,Frequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-15,231.07204,21,0.23809523809523808,367.2038095238095,0.5238095238095238,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-16,278.922501,41,0.4146341463414634,396.6439024390244,0.7560975609756098,Neutral,Frequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-17,19.482565,13,0.38461538461538464,392.2353846153846,0.6923076923076923,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-18,336.64107,54,0.37037037037037035,415.7527777777778,0.7037037037037037,Neutral,Frequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,89.261197,22,0.2727272727272727,303.90090909090907,0.8636363636363636,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-20,168.023469,13,0.8461538461538461,378.7576923076923,0.5384615384615384,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,165.776644,15,0.7333333333333333,301.59066666666666,0.4,Greed,Infrequent,2484.2443189649503,Consistent,1,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,31.523152,18,0.1111111111111111,343.53666666666663,0.3333333333333333,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,122.057796,7,0.7142857142857143,369.9928571428572,0.8571428571428571,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,437.185458,29,0.3793103448275862,543.7444827586207,0.8620689655172413,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,3455.584856,190,0.3684210526315789,512.5179473684211,0.7315789473684211,Fear,Frequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,-200.798196,28,0.10714285714285714,603.3185714285713,0.14285714285714285,Extreme Fear,Infrequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,-195.841458,18,0.05555555555555555,330.11833333333334,0.3888888888888889,Extreme Fear,Infrequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,933.170538,71,0.36619718309859156,514.1759154929578,0.6619718309859155,Extreme Fear,Frequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,109.593094,27,0.4444444444444444,617.1918518518519,0.18518518518518517,Extreme Fear,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,349.12092600000005,21,0.38095238095238093,1106.6938095238095,0.14285714285714285,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,376.017126,33,0.36363636363636365,591.2160606060606,0.21212121212121213,Fear,Frequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,444.266681,32,0.21875,502.8234375,0.96875,Extreme Fear,Frequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,423.18325600000003,21,0.2857142857142857,550.0914285714285,0.6190476190476191,Extreme Fear,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,102.92652,12,0.5,742.9966666666666,0.3333333333333333,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,781.670551,62,0.25806451612903225,463.668064516129,0.6935483870967742,Fear,Frequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,119.3611,31,0.22580645161290322,449.9274193548387,0.8387096774193549,Fear,Frequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,0.0,8,0.0,827.6537500000001,1.0,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,0.0,16,0.0,734.3568750000001,1.0,Extreme Fear,Infrequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,266.837111,32,0.125,504.60375,0.6875,Extreme Fear,Frequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,78.714444,7,0.42857142857142855,738.5457142857142,0.0,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,-1.2672399999999993,9,0.2222222222222222,364.46555555555557,0.8888888888888888,Neutral,Infrequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,202.313183,36,0.8333333333333334,837.4561111111111,0.08333333333333333,Neutral,Frequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,-6.342484000000001,7,0.2857142857142857,569.8328571428572,0.8571428571428571,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,-31.277088,3,0.0,705.3433333333334,0.0,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,-2.8135689999999993,12,0.16666666666666666,485.3908333333334,0.08333333333333333,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,-147.78931200000002,20,0.7,769.2385,0.45,Neutral,Infrequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,39.1247,6,0.3333333333333333,494.46000000000004,0.3333333333333333,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-1184.046158,11,0.0,340.78363636363633,0.0,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,0.0,2,0.0,374.475,0.0,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,-216.431703,25,0.4,545.196,0.32,Neutral,Infrequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,87.95347999999998,3,0.3333333333333333,377.80999999999995,0.3333333333333333,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,69.285,3,0.3333333333333333,749.9666666666667,1.0,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,0.0,3,0.0,250.07333333333335,1.0,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,798.187528,16,0.3125,471.555,0.9375,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,-680.287463,19,0.3157894736842105,247.43947368421055,0.3157894736842105,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,93.006465,4,0.75,405.9275,0.75,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,7.052034,14,0.14285714285714285,635.2357142857143,0.8571428571428571,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,0.0,2,0.0,874.78,1.0,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,-132.88134,25,0.4,586.6572,0.16,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,-1400.5515480000001,15,0.26666666666666666,661.3813333333333,0.4,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,-5651.552238,48,0.14583333333333334,569.6545833333333,0.4375,Extreme Fear,Frequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,-6745.027414,42,0.2619047619047619,700.9559523809525,0.35714285714285715,Extreme Fear,Frequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,-3911.273892,56,0.4642857142857143,638.1583928571429,0.48214285714285715,Extreme Fear,Frequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,258.032458,21,0.38095238095238093,520.317619047619,0.8571428571428571,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,608.246567,28,0.6071428571428571,378.8592857142857,0.5,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,3105.920269,41,0.5853658536585366,550.1919512195121,0.6341463414634146,Fear,Frequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,490.32631200000003,26,0.38461538461538464,601.84,0.6923076923076923,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,263.769257,7,0.7142857142857143,377.75428571428574,0.8571428571428571,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,17.022667,11,0.2727272727272727,768.989090909091,0.9090909090909091,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,169.67583499999998,29,0.5172413793103449,456.538275862069,0.2413793103448276,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,64.128219,2,1.0,375.075,0.0,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,12.652267000000005,21,0.5238095238095238,580.8100000000001,0.7142857142857143,Fear,Infrequent,2484.2443189649503,Consistent,1,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,-2.1503300000000003,12,0.4166666666666667,249.97833333333332,0.75,Fear,Infrequent,2484.2443189649503,Consistent,0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,-282.266207,14,0.07142857142857142,343.8335714285714,0.14285714285714285,Neutral,Infrequent,2484.2443189649503,Consistent,0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,511.720343,45,0.35555555555555557,336.54622222222224,0.24444444444444444,Greed,Frequent,2484.2443189649503,Consistent,1,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,350.896638,24,0.25,396.0429166666667,0.4583333333333333,Greed,Infrequent,2484.2443189649503,Consistent,1,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,0.0,7,0.0,392.83714285714285,0.42857142857142855,Greed,Infrequent,2484.2443189649503,Consistent,0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,147.607393,18,0.2222222222222222,288.9161111111111,0.3333333333333333,Greed,Infrequent,2484.2443189649503,Consistent,1,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,361.183441,13,0.6923076923076923,370.71153846153845,0.38461538461538464,Greed,Infrequent,2484.2443189649503,Consistent,1,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,146.420556,9,0.8888888888888888,360.80111111111114,0.5555555555555556,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,30.495403,7,0.14285714285714285,356.9714285714286,0.14285714285714285,Greed,Infrequent,2484.2443189649503,Consistent,1,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,37.385304,7,0.14285714285714285,299.0128571428572,0.0,Neutral,Infrequent,2484.2443189649503,Consistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,0.0,1,0.0,24979.8,1.0,Extreme Greed,Infrequent,25344.268484609507,Inconsistent,0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,7440.638159,89,0.4044943820224719,5090.390786516854,0.5955056179775281,Extreme Greed,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,53635.529649,238,0.41596638655462187,9628.82474789916,0.542016806722689,Greed,Frequent,25344.268484609507,Inconsistent,1,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,357.346725,18,0.5,7190.583333333333,0.5,Greed,Infrequent,25344.268484609507,Inconsistent,1,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,2227.18659,38,0.6578947368421053,6536.572105263158,0.34210526315789475,Greed,Frequent,25344.268484609507,Inconsistent,1,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,0.0,139,0.0,5040.074460431654,1.0,Greed,Frequent,25344.268484609507,Inconsistent,0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,35352.95374,96,0.5833333333333334,7755.243541666667,0.4166666666666667,Greed,Frequent,25344.268484609507,Inconsistent,1,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,2812.7685,27,1.0,4195.841481481481,0.0,Neutral,Infrequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,927.412681,390,1.0,830.1821794871795,0.0,Greed,Frequent,25344.268484609507,Inconsistent,1,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,0.0,23,0.0,6845.160434782609,1.0,Greed,Infrequent,25344.268484609507,Inconsistent,0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,13963.52,4,1.0,42850.549999999996,0.0,Extreme Greed,Infrequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,1519.769822,30,0.6666666666666666,3916.7593333333334,0.3333333333333333,Extreme Greed,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,-2427.873799,43,0.0,2596.646976744186,0.16279069767441862,Extreme Greed,Frequent,25344.268484609507,Inconsistent,0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,0.0,13,0.0,1538.4553846153844,1.0,Neutral,Infrequent,25344.268484609507,Inconsistent,0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,856.4737299999999,41,0.17073170731707318,5876.914634146341,0.8292682926829268,Neutral,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,11271.895074,215,0.5302325581395348,5634.781581395349,0.4697674418604651,Fear,Frequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,22137.551238,50,1.0,8442.721599999999,0.0,Extreme Fear,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,503.31943,12,0.3333333333333333,8378.118333333334,0.6666666666666666,Extreme Fear,Infrequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,22299.186495,89,0.8089887640449438,14857.899887640451,0.19101123595505617,Extreme Fear,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,19,0.0,10522.962631578948,1.0,Fear,Infrequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,155,0.0,5549.306774193548,1.0,Extreme Fear,Frequent,25344.268484609507,Inconsistent,0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,5109.859504,15,0.3333333333333333,9685.342,0.6666666666666666,Fear,Infrequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,0.0,57,0.0,1755.7517543859651,1.0,Fear,Frequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,0.08712,114,0.008771929824561403,5590.744561403509,0.9912280701754386,Extreme Fear,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,0.0,84,0.0,3216.501666666667,1.0,Extreme Fear,Frequent,25344.268484609507,Inconsistent,0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,15,0.0,4349.66,1.0,Neutral,Infrequent,25344.268484609507,Inconsistent,0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,4839.59228,195,0.7743589743589744,3233.520923076923,0.22564102564102564,Neutral,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,0.0,17,0.0,1470.5794117647058,1.0,Fear,Infrequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,4350.379248,53,1.0,1308.6299999999999,0.0,Fear,Frequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,2897.148962,76,0.34210526315789475,3986.6614473684212,0.6578947368421053,Fear,Frequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,48946.705539,185,1.0,6360.884432432433,0.0,Neutral,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,30531.101000000002,50,1.0,12797.315200000001,0.0,Neutral,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,9261.449882,140,0.6071428571428571,4924.3603571428575,0.39285714285714285,Neutral,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,23,0.13043478260869565,15232.22,0.8695652173913043,Fear,Infrequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,5362.529222,21,1.0,12161.259047619047,0.0,Fear,Infrequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.8109939999995,47,0.5531914893617021,9463.05744680851,0.44680851063829785,Fear,Frequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,444.205198,16,0.625,37473.885625,0.625,Fear,Infrequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,60,0.0,16666.611,1.0,Fear,Frequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,0.0,51,0.0,8264.040980392158,1.0,Fear,Frequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,31134.240601999998,102,1.0,5175.765784313725,0.0,Fear,Frequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,0.0,103,0.0,5508.490970873787,1.0,Fear,Frequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,13642.628143,189,0.21164021164021163,7781.819788359788,0.7883597883597884,Extreme Fear,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,221.0,3,0.3333333333333333,52275.0,0.3333333333333333,Extreme Fear,Infrequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,107892.62706,290,0.4724137931034483,17935.84644827586,0.506896551724138,Extreme Fear,Frequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,84856.33534,222,0.36036036036036034,26118.342432432433,0.6396396396396397,Fear,Frequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,122461.112004,74,1.0,24390.13621621622,0.0,Fear,Frequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,0.0,68,0.0,16878.26676470588,0.0,Fear,Frequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,21531.8321,76,0.7368421052631579,26925.528815789472,0.6973684210526315,Fear,Frequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,51,0.0,3354.117450980392,0.0,Fear,Frequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,1,1.0,166444.0,1.0,Fear,Infrequent,25344.268484609507,Inconsistent,1,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,6,0.0,28273.666666666668,1.0,Fear,Infrequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,23,0.0,30543.59565217391,0.043478260869565216,Fear,Infrequent,25344.268484609507,Inconsistent,0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,132.0,6,0.16666666666666666,15215.498333333335,0.16666666666666666,Neutral,Infrequent,25344.268484609507,Inconsistent,1,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,2875.230157,121,0.24793388429752067,6709.732727272728,0.5454545454545454,Greed,Frequent,25344.268484609507,Inconsistent,1,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,459.24741,23,0.9565217391304348,4407.6721739130435,0.9565217391304348,Greed,Infrequent,25344.268484609507,Inconsistent,1,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,0.0,3,0.0,63142.666666666664,0.0,Greed,Infrequent,25344.268484609507,Inconsistent,0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,47.876234000000004,41,1.0,6897.073170731707,1.0,Greed,Frequent,25344.268484609507,Inconsistent,1,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,510.0,5,0.8,75258.0,0.8,Greed,Infrequent,25344.268484609507,Inconsistent,1,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,0.0,7,0.0,857.2571428571428,1.0,Extreme Greed,Infrequent,7430.255413150263,Consistent,0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,65.480454,1,1.0,6066.28,0.0,Extreme Greed,Infrequent,7430.255413150263,Consistent,1,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,338.42832,8,0.125,3292.47625,0.875,Extreme Greed,Infrequent,7430.255413150263,Consistent,1,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,6,0.16666666666666666,4537.276666666667,0.8333333333333334,Extreme Greed,Infrequent,7430.255413150263,Consistent,1,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,14,0.2857142857142857,6218.810714285714,0.7142857142857143,Extreme Greed,Infrequent,7430.255413150263,Consistent,1,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,12,0.0,2833.491666666667,1.0,Extreme Greed,Infrequent,7430.255413150263,Consistent,0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,4,0.0,2266.8775,1.0,Extreme Greed,Infrequent,7430.255413150263,Consistent,0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,0.0,1,0.0,9744.18,1.0,Extreme Greed,Infrequent,7430.255413150263,Consistent,0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,7,0.8571428571428571,8159.4742857142855,0.0,Extreme Greed,Infrequent,7430.255413150263,Consistent,1,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,20.599193,7,0.14285714285714285,3426.62,0.8571428571428571,Extreme Greed,Infrequent,7430.255413150263,Consistent,1,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,189.192,27,0.4444444444444444,3224.6703703703706,0.4444444444444444,Extreme Greed,Infrequent,7430.255413150263,Consistent,1,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,0.0,3,0.0,6671.296666666666,1.0,Extreme Greed,Infrequent,7430.255413150263,Consistent,0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,883.097404,15,0.4,5794.291333333333,0.6,Extreme Greed,Infrequent,7430.255413150263,Consistent,1,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,912.786145,13,0.7692307692307693,3070.2276923076925,0.0,Extreme Greed,Infrequent,7430.255413150263,Consistent,1,
